class_id,class_name,method,filtered_sparsity_mean,filtered_sparsity_std,filtered_faithfulness_mean,filtered_faithfulness_std,baseline_sparsity_mean,baseline_sparsity_std,baseline_faithfulness_mean,baseline_faithfulness_std,mean_diff
781,scoreboard,saliency,0.2171428571428571,0.0334899140641376,0.0800100728945108,0.1762633006911678,0.2374489795918367,0.0458640268031738,0.044089318588376,0.1568628564700675,-0.0359207543061347
782,screen,ig,0.2751020408163265,0.0586076827284799,0.1394110448658466,0.217545174087459,0.2755102040816326,0.059717856687345,0.0987233502045273,0.2298943426051988,-0.0406876946613192
782,screen,saliency,0.2193877551020408,0.0356120987073778,0.1720307021215558,0.2146547264061418,0.2314285714285714,0.0389464545544993,0.0977847435884177,0.1962903234905972,-0.074245958533138
783,screw,ig,0.24,0.0457589067944199,0.1954102391074411,0.2688334528408518,0.2411224489795918,0.0402357950130626,0.1525126679032109,0.2410585744423368,-0.0428975712042301
783,screw,saliency,0.2063265306122449,0.0318811829962098,0.2002537639532238,0.294696666018259,0.2088775510204082,0.033895526335187,0.1102949766628444,0.2074350348014243,-0.0899587872903794
784,screwdriver,ig,0.2859183673469387,0.0640582304857171,0.3960685635515256,0.2864787872952059,0.2786734693877551,0.0575775195903959,0.3522992360871285,0.280709900980761,-0.043769327464397
784,screwdriver,saliency,0.2172448979591837,0.0285912831888614,0.3435284864579443,0.2987747943273389,0.2178571428571428,0.0366389057252627,0.2796559413000796,0.2891337813979658,-0.0638725451578648
785,seat_belt,ig,0.2811224489795918,0.0589743836412405,0.3616816127160564,0.3121086332086235,0.2924489795918367,0.0636217738864073,0.3881340794739663,0.3311817143210528,0.0264524667579098
785,seat_belt,saliency,0.2268367346938775,0.0284840135059313,0.457764827713836,0.3292611650100152,0.2468367346938775,0.0429165040790332,0.4295824729450396,0.3232133473368455,-0.0281823547687963
786,sewing_machine,ig,0.2931632653061224,0.0531319191539911,0.378318540211767,0.3866799150040695,0.2860204081632653,0.0541433033051611,0.3220264855097048,0.3677104496717135,-0.0562920547020621
786,sewing_machine,saliency,0.2375510204081633,0.042431805788119,0.3110748781258007,0.3784053634494463,0.2381632653061224,0.0408601805227679,0.2990692928544012,0.3603019349687993,-0.0120055852713994
787,shield,ig,0.2429591836734694,0.0507942948716048,0.2401474752821377,0.2712028158085374,0.241938775510204,0.052519705351697,0.2124856670931331,0.2418090067317118,-0.0276618081890046
787,shield,saliency,0.2099999999999999,0.0340480098110735,0.240425413246885,0.2629251559427096,0.2137755102040816,0.0377861152271133,0.2110291898914147,0.2711931473400862,-0.0293962233554702
788,shoe_shop,ig,0.2581632653061224,0.0479048758951245,0.2559700718447038,0.2766049706575141,0.2418367346938775,0.0400697018695344,0.1703205663664266,0.2418453279833918,-0.0856495054782772
788,shoe_shop,saliency,0.2252040816326531,0.0389230544142064,0.2373914687150682,0.2936203152751174,0.213469387755102,0.0338178721950403,0.1941570312980911,0.2780221006067469,-0.043234437416977
789,shoji,ig,0.2594897959183673,0.0405990389768965,0.1719010648876428,0.2338980464420957,0.253469387755102,0.0344897959183673,0.1028590834839269,0.1722024461566609,-0.0690419814037159
789,shoji,saliency,0.1980612244897959,0.0233066674942521,0.1572780231246724,0.2100218035061457,0.2110204081632652,0.0330612244897959,0.0625811680592596,0.1614464659817465,-0.0946968550654128
790,shopping_basket,ig,0.2576530612244898,0.0564023631797601,0.2109044940746389,0.2424833707482711,0.2580612244897959,0.0629939043612334,0.1797925924425362,0.2475709725792992,-0.0311119016321026
790,shopping_basket,saliency,0.2207142857142857,0.0375034359108984,0.1715323604317382,0.2640321279120597,0.226938775510204,0.0518327171832191,0.1310076558194123,0.2228327197724304,-0.0405247046123258
791,shopping_cart,ig,0.2751020408163265,0.0522289516480472,0.3769800361353554,0.343238961238643,0.2628571428571428,0.0443289547200502,0.2901168280205456,0.3266738608398993,-0.0868632081148098
791,shopping_cart,saliency,0.2341836734693877,0.0369783585414022,0.3671612514229491,0.3459184785526794,0.2313265306122449,0.044274544815472,0.2883504653332056,0.335622635314676,-0.0788107860897434
792,shovel,ig,0.2965306122448979,0.054366213140105,0.4217100873263553,0.3357863259972796,0.303265306122449,0.0572262511010205,0.3493827573442831,0.3288077708772849,-0.0723273299820721
792,shovel,saliency,0.2428571428571428,0.0446537887490633,0.4265231975074857,0.3645063320651347,0.2479591836734694,0.0506003112988466,0.3350826466782018,0.3426633872107065,-0.0914405508292838
793,shower_cap,ig,0.3163265306122448,0.0555537044441477,0.5988059869500284,0.3945497952263174,0.3053061224489795,0.0523337095906344,0.4575140053278301,0.3873737454498975,-0.1412919816221983
793,shower_cap,saliency,0.273265306122449,0.0463040492066076,0.5835816000888008,0.3714470062651339,0.271734693877551,0.0435298276764644,0.4831036480003968,0.3896791327038138,-0.1004779520884039
794,shower_curtain,ig,0.2412244897959184,0.0403163252392832,0.1737847077833521,0.2545128432729584,0.2420408163265305,0.0431013450778727,0.1397249040384486,0.2351820490013635,-0.0340598037449035
794,shower_curtain,saliency,0.2005102040816326,0.0280983057408456,0.1918724190316243,0.2265707561388181,0.213469387755102,0.0418909554073383,0.1677943459153175,0.2227788720091521,-0.0240780731163067
795,ski,ig,0.2621428571428571,0.0515370777919995,0.324215454168152,0.2896917553249137,0.2597959183673469,0.0501957849457737,0.2443951393570751,0.2454385534645645,-0.0798203148110769
795,ski,saliency,0.2185714285714285,0.0268691121520306,0.300655441172421,0.2602073556411906,0.2215306122448979,0.0347551979099184,0.2070772084547206,0.2057381473432022,-0.0935782327177003
796,ski_mask,ig,0.2989795918367347,0.0613179558676474,0.3735384981153766,0.3332308978534247,0.2979591836734694,0.0685346718783958,0.3010732739069499,0.3045652199276801,-0.0724652242084266
796,ski_mask,saliency,0.2532653061224489,0.0368727564279815,0.3191074755787849,0.3442589846628651,0.2606122448979592,0.0506706378095505,0.3192427853448316,0.3130961043743512,0.0001353097660467
797,sleeping_bag,ig,0.2409183673469387,0.042945608403338,0.3268496810540091,0.3110238858759332,0.2411224489795918,0.0502058445019843,0.2702451921999454,0.3233734383831629,-0.0566044888540636
797,sleeping_bag,saliency,0.2231632653061224,0.046006830885532,0.3586600970523432,0.3044938646909489,0.2230612244897959,0.0567409334404783,0.2713228618551511,0.3180979414539436,-0.087337235197192
798,slide_rule,ig,0.2745918367346939,0.0692727889118939,0.2243730042368406,0.3616717354317017,0.2698979591836734,0.062697003137436,0.2048460754516418,0.338185769710933,-0.0195269287851988
798,slide_rule,saliency,0.225408163265306,0.0360579673522973,0.2458023021632107,0.3465494369221275,0.2263265306122449,0.0395434166360256,0.2046141375834122,0.3304560887965497,-0.0411881645797984
799,sliding_door,ig,0.255204081632653,0.0437526699369753,0.1792704546824097,0.2377655533101053,0.2523469387755102,0.0384683050786855,0.1436486634798348,0.2328049530203859,-0.0356217912025749
799,sliding_door,saliency,0.1933673469387755,0.0186835034934699,0.2075776099460199,0.2348843253856184,0.2047959183673469,0.0216223021058085,0.1767284392006695,0.2130430713337646,-0.0308491707453504
800,slot,ig,0.238469387755102,0.0381639473910452,0.1494934425596147,0.2321266382684084,0.2464285714285714,0.038346851885946,0.0784858643263578,0.1740884758030286,-0.0710075782332569
800,slot,saliency,0.2201020408163265,0.0300286202505615,0.1117715559341013,0.1795105495766363,0.2307142857142857,0.0347731686957227,0.0711081132292747,0.1489174895119505,-0.0406634427048265
801,snorkel,ig,0.2451020408163265,0.0355090311793158,0.3634786583855748,0.3447348871729587,0.2374489795918367,0.0357901526550537,0.3333649802021682,0.3170412280312116,-0.0301136781834065
801,snorkel,saliency,0.2276530612244898,0.0331419083507502,0.3132740176841617,0.3166970358226047,0.2232653061224489,0.0376800135824486,0.2735798219032586,0.3082819765163092,-0.0396941957809031
802,snowmobile,ig,0.2802040816326531,0.0583227316281833,0.3224804111331468,0.3558385312393807,0.2715306122448979,0.0643770811683663,0.2414365482795983,0.310141862054019,-0.0810438628535484
802,snowmobile,saliency,0.2193877551020408,0.0327644782816373,0.3090164882106183,0.3289984680243258,0.2148979591836734,0.0372083969868455,0.1981388764642179,0.2941033762490028,-0.1108776117464003
803,snowplow,ig,0.2546938775510204,0.0414346029589482,0.2509818706614897,0.284149093474972,0.2580612244897959,0.0432572431840038,0.1729903317667049,0.2284830803903423,-0.0779915388947847
803,snowplow,saliency,0.2061224489795918,0.024383271725201,0.1936905582528561,0.2425018685615413,0.2103061224489796,0.0317687985257038,0.1544398250430822,0.2108270787918608,-0.0392507332097738
804,soap_dispenser,ig,0.2731632653061224,0.0485011711044241,0.3910897348960861,0.311773196989529,0.2728571428571429,0.0510432601884149,0.3465211542276665,0.3189990666153023,-0.0445685806684196
804,soap_dispenser,saliency,0.2186734693877551,0.0314678061488786,0.4124226556695066,0.3025439685843556,0.2275510204081633,0.0356120987073778,0.2731851759040728,0.3162138469212913,-0.1392374797654338
